TahunKelulusan,JK,Prodi,Jenis,Jurusan,Ayah,Ibu,Hasil,UN,IPK
2017,Perempuan,Fisika,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Menengah,Tinggi,500-1.000,Kurang,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,1.000-2.000,Cukup,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2017,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2017,Perempuan,Fisika,SMKS,Teknik,Dasar,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2017,Perempuan,Fisika,SMKN,Pertanian,Tinggi,Menengah,500-1.000,Kurang,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2017,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2017,Laki-laki,Fisika,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2017,Laki-laki,Peternakan,SMAS,IPS,Menengah,Tinggi,2.000-5.000,Kurang,Memuaskan
2017,Laki-laki,PWK,SMAN,IPS,Tinggi,Tinggi,1.000-2.000,Kurang,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMKN,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMAS,IPS,Menengah,Menengah,500-1.000,Sangat Baik,Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2017,Perempuan,PWK,SMAN,IPS,Dasar,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPS,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,PWK,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Cukup,Sangat Memuaskan
2017,Laki-laki,PWK,SMKN,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,PWK,SMKS,Teknik,Menengah,Tinggi,2.000-5.000,Kurang,Sangat Memuaskan
2017,Perempuan,PWK,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMKN,Teknik,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMKN,Teknik,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,MAS,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2017,Laki-laki,SI,SMKN,Teknik,Tinggi,Dasar,1.000-2.000,Cukup,Memuaskan
2017,Laki-laki,SI,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMKN,Teknik,Tinggi,Tinggi,5.000-20.000,Kurang,Sangat Memuaskan
2017,Perempuan,SI,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2017,Laki-laki,SI,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMKS,Teknik,Dasar,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMAS,IPS,Menengah,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMKN,Teknik,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2017,Laki-laki,SI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMAS,IPA,Tinggi,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,MAN,IPA,Tinggi,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMKN,Teknik,Tinggi,Menengah,100-500,Baik,Sangat Memuaskan
2017,Laki-laki,Peternakan,SMAS,IPS,Menengah,Menengah,500-1.000,Kurang,Memuaskan
2017,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2017,Laki-laki,Peternakan,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,Peternakan,SMAN,IPA,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2017,Laki-laki,Peternakan,SMAN,IPS,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,MAN,IPA,Menengah,Dasar,5.000-20.000,Kurang,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2017,Laki-laki,TI,SMAN,IPA,Dasar,Menengah,500-1.000,Kurang,Sangat Memuaskan
2017,Perempuan,TI,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2017,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,Biologi,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2017,Perempuan,PWK,MAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2017,Laki-laki,PWK,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,PWK,SMAN,IPA,Menengah,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2017,Laki-laki,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2017,Laki-laki,Kimia,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,MAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,MAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMKS,Teknik,Dasar,Dasar,1.000-2.000,Kurang,Sangat Memuaskan
2017,Perempuan,Biologi,MAN,IPA,Dasar,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Biologi,MAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,MAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAS,IPS,Menengah,Dasar,100-500,Baik,Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Tinggi,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,SI,SMKN,Teknik,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,MAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,MAN,IPA,Dasar,Menengah,500-1.000,Kurang,Sangat Memuaskan
2017,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,MAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Matematika,MAN,IPA,Dasar,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2017,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,SI,SMAN,IPS,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Laki-laki,SI,SMAN,IPA,Dasar,Menengah,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2017,Perempuan,Kimia,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2017,Laki-laki,TI,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2017,Perempuan,TI,SMAN,IPA,Dasar,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2017,Laki-laki,TI,SMAN,IPA,Tinggi,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2017,Perempuan,Fisika,SMAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Fisika,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,Fisika,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,Fisika,SMAN,IPA,Menengah,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Kimia,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,Kimia,MAN,IPS,Dasar,Dasar,500-1.000,Baik,Memuaskan
2018,Perempuan,Kimia,MAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMKN,Pertanian,Menengah,Menengah,5.000-20.000,Kurang,Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Tinggi,Menengah,500-1.000,Kurang,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAS,IPS,Dasar,Dasar,500-1.000,Baik,Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,MAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,5.000-20.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,SI,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Perempuan,SI,SMAN,IPA,Dasar,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPS,Menengah,Dasar,100-500,Kurang,Sangat Memuaskan
2018,Perempuan,SI,SMAS,IPA,Tinggi,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2018,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,SI,SMKN,Teknik,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,SI,MAS,IPS,Dasar,Menengah,100-500,Baik,Sangat Memuaskan
2018,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,SI,SMKN,Teknik,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Dasar,Menengah,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAS,IPA,Dasar,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2018,Perempuan,TI,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Biologi,SMAS,IPS,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,Biologi,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Matematika,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAS,IPS,Menengah,Menengah,1.000-2.000,Baik,Memuaskan
2018,Laki-laki,Peternakan,SMAS,IPS,Tinggi,Menengah,2.000-5.000,Baik,Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAS,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMKN,Teknik,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Kurang,Cumlaude
2018,Laki-laki,Arsitektur,SMAS,IPS,Menengah,Tinggi,2.000-5.000,Baik,Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Arsitektur,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,Arsitektur,MAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Arsitektur,MAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2018,Perempuan,TI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,TI,MAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2018,Perempuan,TI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,TI,SMAS,IPA,Tinggi,Menengah,5.000-20.000,Baik,Sangat Memuaskan
2018,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,MAN,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2018,Perempuan,Kimia,SMAS,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAS,IPA,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,100-500,Kurang,Sangat Memuaskan
2018,Perempuan,Matematika,SMKN,Ekonomi,Menengah,Tinggi,1.000-2.000,Kurang,Sangat Memuaskan
2018,Perempuan,Matematika,SMAS,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Matematika,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAN,IPA,Dasar,Menengah,100-500,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMAS,IPS,Dasar,Dasar,500-1.000,Cukup,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Tinggi,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMKN,Teknik,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,5.000-20.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,MAN,IPA,Tinggi,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Dasar,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPS,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,SI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Menengah,500-1.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2018,Perempuan,Arsitektur,SMAN,IPA,Menengah,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,TI,MAN,IPS,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2018,Perempuan,TI,SMAN,IPA,Menengah,Menengah,5.000-20.000,Baik,Sangat Memuaskan
2018,Laki-laki,TI,MAN,IPS,Tinggi,Menengah,2.000-5.000,Baik,Memuaskan
2018,Laki-laki,TI,SMAS,IPS,Menengah,Dasar,1.000-2.000,Baik,Memuaskan
2018,Laki-laki,TI,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Biologi,SMKN,Ekonomi,Dasar,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2018,Perempuan,Biologi,SMKS,Ekonomi,Tinggi,Tinggi,1.000-2.000,Kurang,Sangat Memuaskan
2018,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Kimia,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Cukup,Cumlaude
2018,Perempuan,Biologi,SMKS,Teknik,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPS,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPS,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Perempuan,Biologi,MAS,IPS,Tinggi,Tinggi,2.000-5.000,Baik,Cumlaude
2018,Perempuan,Biologi,SMAS,IPS,Menengah,Menengah,500-1.000,Cukup,Cumlaude
2018,Perempuan,Biologi,SMAS,IPS,Menengah,Menengah,100-500,Kurang,Cumlaude
2018,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,Kimia,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Kimia,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Biologi,SMAS,IPS,Menengah,Dasar,500-1.000,Baik,Cumlaude
2018,Laki-laki,Biologi,SMAS,IPS,Dasar,Dasar,500-1.000,Sangat Baik,Cumlaude
2018,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAS,IPS,Dasar,Dasar,500-1.000,Baik,Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2018,Perempuan,PWK,SMAN,IPA,Tinggi,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2018,Laki-laki,PWK,SMKN,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMKN,Teknik,Menengah,Dasar,2.000-5.000,Kurang,Cumlaude
2018,Laki-laki,Peternakan,SMAN,IPS,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Cukup,Cumlaude
2018,Laki-laki,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2018,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Peternakan,SMKN,Pertanian,Menengah,Dasar,500-1.000,Kurang,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,PWK,SMAS,IPS,Menengah,Tinggi,5.000-20.000,Sangat Baik,Cumlaude
2018,Perempuan,PWK,SMAS,IPS,Tinggi,Tinggi,5.000-20.000,Baik,Cumlaude
2018,Perempuan,PWK,SMAS,IPS,Menengah,Dasar,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,PWK,SMAS,IPS,Menengah,Menengah,100-500,Baik,Cumlaude
2018,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2018,Perempuan,Peternakan,SMAN,IPS,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Cumlaude
2018,Laki-laki,Peternakan,SMAN,IPA,Dasar,Dasar,100-500,Baik,Cumlaude
2018,Laki-laki,PWK,MAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2018,Laki-laki,PWK,SMAS,IPS,Menengah,Menengah,500-1.000,Kurang,Memuaskan
2018,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
